table_idx,class,mangled,demangled,rva_1.0.65,match_status,rva_1.0.68,size_1.0.68,offset_into_fn
0,AABB2D,?_CONSTRUCTOR@AABB2D@@QEAAPEAV1@AEBVVector4@Ogre@@@Z,,0x8F3760,NEAR,0x8F3790,200,48
1,AABB2D,?_CONSTRUCTOR@AABB2D@@QEAAPEAV1@XZ,,0xA1C880,NEAR,0xA1C750,122,-304
3520,MainBarGUI,?toggleSquadWindow@MainBarGUI@@QEAAXPEAVWidget@MyGUI@@@Z,MainBarGUI::toggleSquadWindow(class MyGUI::Widget *);,0x7203B0,PROLOGUE,0x7202F0,857,-192
3521,MainBarGUI,?changeFloorButtonUp@MainBarGUI@@QEAAXPEAVWidget@MyGUI@@@Z,MainBarGUI::changeFloorButtonUp(class MyGUI::Widget *);,0x720570,BINDIFF_EXACT,0x7210A0,77,2864
3522,MainBarGUI,?changeFloorButtonDown@MainBarGUI@@QEAAXPEAVWidget@MyGUI@@@Z,MainBarGUI::changeFloorButtonDown(class MyGUI::Widget *);,0x7205C0,BINDIFF_EXACT,0x7210F0,82,2864
3523,MainBarGUI,?getPausePanel@MainBarGUI@@QEAAPEAVWidget@MyGUI@@XZ,MainBarGUI::getPausePanel();,0x720420,NEAR,0x7204F0,5,208
3524,MainBarGUI,?getLoadingPanel@MainBarGUI@@QEAAPEAVWidget@MyGUI@@XZ,MainBarGUI::getLoadingPanel();,0x720430,NEAR,0x7204F0,5,192
3525,MainBarGUI,?getMedicalPanel@MainBarGUI@@QEBAPEAVMedicalDatapanel@@XZ,MainBarGUI::getMedicalPanel();,0x720440,NEAR,0x7204F0,5,176
3526,MainBarGUI,?ordersPanelFill@MainBarGUI@@QEAAXAEBVhand@@@Z,MainBarGUI::ordersPanelFill(const class hand &);,0x729040,BINDIFF_EXACT,0x729B70,3608,2864
3527,MainBarGUI,?ordersPanelClear@MainBarGUI@@QEAAXXZ,MainBarGUI::ordersPanelClear();,0x722040,BINDIFF_EXACT,0x722B70,43,2864
3528,MainBarGUI,?_NV_getToolTip@MainBarGUI@@QEAAPEAVToolTip@@XZ,,0x720410,VTABLE,0x46DFD,5,-7181843
3529,MainBarGUI,?getDatapanel@MainBarGUI@@QEBAPEAVDatapanelGUI@@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"MainBarGUI::getDatapanel(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x723600,BINDIFF_EXACT,0x724130,355,2864
3530,MainBarGUI,?getBuildingInventoryPosition@MainBarGUI@@QEBAAEBU?$TPoint@H@types@MyGUI@@XZ,MainBarGUI::getBuildingInventoryPosition();,0x6EE7E0,ORDERED,0x6EF0E0,83,2304
3531,MainBarGUI,?setMessagePosition@MainBarGUI@@QEAAXXZ,MainBarGUI::setMessagePosition();,0x7218C0,BINDIFF_EXACT,0x7223F0,102,2864
3532,MainBarGUI,?serialise@MainBarGUI@@QEAAXPEAVGameData@@@Z,MainBarGUI::serialise(class GameData *);,0x727FC0,BINDIFF_EXACT,0x728AF0,607,2864
3533,MainBarGUI,?loadFromSerialise@MainBarGUI@@QEAAXPEAVGameData@@@Z,MainBarGUI::loadFromSerialise(class GameData *);,0x7280E0,BINDIFF_EXACT,0x728C10,301,2864
3534,MainBarGUI,?getTabPlatoonPortrait@MainBarGUI@@QEAAAEBVMainTabPortraitPlatoon@@H@Z,MainBarGUI::getTabPlatoonPortrait(int);,0x412230,INSIDE,0x412200,61,48
3535,MainBarGUI,?getTabPlatoonPortrait@MainBarGUI@@QEAAAEBVMainTabPortraitPlatoon@@PEAVActivePlatoon@@@Z,MainBarGUI::getTabPlatoonPortrait(class ActivePlatoon *);,0x4121E0,UNRESOLVED,0x0,0,0
3536,MainBarGUI,?portraitChangeSelection@MainBarGUI@@QEAAXPEAVItemBox@MyGUI@@_K_N@Z,"MainBarGUI::portraitChangeSelection(class MyGUI::ItemBox *, unsigned __int64, bool);",0x413930,BINDIFF_EXACT,0x413CD0,401,928
3537,MainBarGUI,?portraitSelectItemAccept@MainBarGUI@@QEAAXPEAVItemBox@MyGUI@@_K@Z,"MainBarGUI::portraitSelectItemAccept(class MyGUI::ItemBox *, unsigned __int64);",0x413990,BINDIFF_EXACT,0x413D30,401,928
3538,MainBarGUI,?portraitNotifyItem@MainBarGUI@@QEAAXPEAVItemBox@MyGUI@@AEBUIBNotifyItemData@3@@Z,"MainBarGUI::portraitNotifyItem(class MyGUI::ItemBox *, const struct MyGUI::IBNotifyItemData &);",0x4139E0,BINDIFF_EXACT,0x413D80,401,928
3539,MainBarGUI,?tabPlatoonChange@MainBarGUI@@QEAAXPEAVTabControl@MyGUI@@_K@Z,"MainBarGUI::tabPlatoonChange(class MyGUI::TabControl *, unsigned __int64);",0x412280,INSIDE,0x412250,86,48
3540,MainBarGUI,?setExtendInfoPanelEnabled@MainBarGUI@@QEAAX_N@Z,MainBarGUI::setExtendInfoPanelEnabled(bool);,0x7204C0,BINDIFF_EXACT,0x720FF0,5,2864
3541,MainBarGUI,?extendInfoPanel@MainBarGUI@@QEAAXPEAVWidget@MyGUI@@HHUMouseButton@3@@Z,"MainBarGUI::extendInfoPanel(class MyGUI::Widget *, int, int, struct MyGUI::MouseButton);",0x723680,BINDIFF_EXACT,0x7241B0,355,2864
3542,MainBarGUI,?toggleInventory@MainBarGUI@@QEAAXPEAVWidget@MyGUI@@@Z,MainBarGUI::toggleInventory(class MyGUI::Widget *);,0x723E50,PROLOGUE,0x723D90,1261,-192
3543,MainBarGUI,?toggleStatsWindow@MainBarGUI@@QEAAXPEAVWidget@MyGUI@@@Z,MainBarGUI::toggleStatsWindow(class MyGUI::Widget *);,0x720610,PROLOGUE,0x720550,77,-192
3544,MainBarGUI,?toggleHelpWindow@MainBarGUI@@QEAAXPEAVWidget@MyGUI@@@Z,MainBarGUI::toggleHelpWindow(class MyGUI::Widget *);,0x720640,REFINED,0x7205A0,82,-160
3545,MainBarGUI,?changeSpeed@MainBarGUI@@QEAAXPEAVWidget@MyGUI@@@Z,MainBarGUI::changeSpeed(class MyGUI::Widget *);,0x723DF0,BINDIFF_EXACT,0x724920,1261,2864
3546,MainBarGUI,?buildButton@MainBarGUI@@QEAAXPEAVWidget@MyGUI@@@Z,MainBarGUI::buildButton(class MyGUI::Widget *);,0x720450,BINDIFF_EXACT,0x720F80,5,2864
3547,MainBarGUI,?_getWidget@MainBarGUI@@QEAAPEAVWidget@MyGUI@@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"MainBarGUI::_getWidget(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x723E20,BINDIFF_EXACT,0x724950,1261,2864
3548,MainTabPortraitPlatoon,?_CONSTRUCTOR@MainTabPortraitPlatoon@@QEAAPEAV1@PEAVActivePlatoon@@PEAVMainBarGUI@@@Z,,0x411EB0,BINDIFF_EXACT,0x412250,486,928
3549,MainTabPortraitPlatoon,?_CONSTRUCTOR@MainTabPortraitPlatoon@@QEAAPEAV1@XZ,,0x411E60,BINDIFF_EXACT,0x412200,5,928
3550,MainTabPortraitPlatoon,?addTab@MainTabPortraitPlatoon@@QEAAXPEAVTabControl@MyGUI@@_N@Z,"MainTabPortraitPlatoon::addTab(class MyGUI::TabControl *, bool);",0x415A60,BINDIFF_EXACT,0x415E00,1306,928
3551,MainTabPortraitPlatoon,?detach@MainTabPortraitPlatoon@@QEAAXXZ,MainTabPortraitPlatoon::detach();,0x412950,BINDIFF_EXACT,0x412CF0,175,928
3552,MainTabPortraitPlatoon,?setFlash@MainTabPortraitPlatoon@@QEAAX_N@Z,MainTabPortraitPlatoon::setFlash(bool);,0x411F10,INSIDE,0x411E10,486,256
3553,MainTabPortraitPlatoon,?update@MainTabPortraitPlatoon@@QEAAXXZ,MainTabPortraitPlatoon::update();,0x415070,BINDIFF_EXACT,0x415410,895,928
3554,MainTabPortraitPlatoon,?_DESTRUCTOR@MainTabPortraitPlatoon@@QEAAXXZ,,0x417700,BINDIFF_GOOD,0x417AA0,7,928
3555,ManagementScreen,?getSingleton@ManagementScreen@@SAPEAV1@XZ,ManagementScreen::getSingleton();,0x296C60,BINDIFF_EXACT,0x296CA0,66,64
3556,ManagementScreen,?_DESTRUCTOR@ManagementScreen@@QEAAXXZ,,0x4920B0,VTABLE,0x22DD6,5,-4649690
3557,ManagementScreen,?update@ManagementScreen@@QEAAXXZ,ManagementScreen::update();,0x49AC50,BINDIFF_EXACT,0x49B6E0,462,2704
3558,ManagementScreen,?clear@ManagementScreen@@QEAAXXZ,ManagementScreen::clear();,0x49A020,BINDIFF_EXACT,0x49AAB0,1850,2704
3559,ManagementScreen,?getVisible@ManagementScreen@@QEAA_NXZ,ManagementScreen::getVisible();,0x48B0E0,BINDIFF_GOOD,0x48BB70,11,2704
3560,ManagementScreen,?setVisible@ManagementScreen@@QEAAX_NH@Z,"ManagementScreen::setVisible(bool, int);",0x49B780,BINDIFF_EXACT,0x49C210,212,2704
3561,ManagementScreen,?closeEverythingButton@ManagementScreen@@QEAAXPEAVWindow@MyGUI@@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"ManagementScreen::closeEverythingButton(class MyGUI::Window *, const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x48B0C0,UNRESOLVED,0x0,0,0
3562,ManagementScreen,?tabCallback@ManagementScreen@@QEAAXPEAVTabControl@MyGUI@@_K@Z,"ManagementScreen::tabCallback(class MyGUI::TabControl *, unsigned __int64);",0x49B500,BINDIFF_EXACT,0x49BF90,217,2704
3563,ManagementScreen,?getCurrentTab@ManagementScreen@@QEAAHXZ,ManagementScreen::getCurrentTab();,0x48B100,BINDIFF_GOOD,0x48BB90,14,2704
3564,ManagementScreen,?getTab@ManagementScreen@@QEBAPEAVTabItem@MyGUI@@H@Z,ManagementScreen::getTab(int);,0x48B120,BINDIFF_EXACT,0x48BBB0,0,2704
3565,ManagementScreen,?getWidget@ManagementScreen@@QEAAPEAVWidget@MyGUI@@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"ManagementScreen::getWidget(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x48F250,BINDIFF_EXACT,0x48FCE0,514,2704
3566,ManagementScreen,?refresh@ManagementScreen@@QEAAXPEAVGameData@@M@Z,"ManagementScreen::refresh(class GameData *, float);",0x48B720,BINDIFF_EXACT,0x48C1B0,208,2704
3567,ManagementScreen,?refreshResearchList@ManagementScreen@@QEAAXXZ,ManagementScreen::refreshResearchList();,0x499A30,BINDIFF_EXACT,0x49A4C0,1850,2704
3568,ManagementScreen,?refreshResearchRate@ManagementScreen@@QEAAXXZ,ManagementScreen::refreshResearchRate();,0x494060,BINDIFF_EXACT,0x494AF0,1848,2704
3569,ManagementScreen,?refreshDiplomacy@ManagementScreen@@QEAAXXZ,ManagementScreen::refreshDiplomacy();,0x499A10,BINDIFF_EXACT,0x49A4A0,1850,2704
3570,ManagementScreen,?refreshSquads@ManagementScreen@@QEAAXXZ,ManagementScreen::refreshSquads();,0x49B490,BINDIFF_EXACT,0x49BF20,217,2704
3571,ManagementScreen,?refreshMap@ManagementScreen@@QEAAX_N@Z,ManagementScreen::refreshMap(bool);,0x49AAC0,BINDIFF_EXACT,0x49B550,462,2704
3572,ManagementScreen,?showRoads@ManagementScreen@@QEAAX_N@Z,ManagementScreen::showRoads(bool);,0x4941F0,INSIDE,0x493FE0,1848,528
3573,ManagementScreen,?addSquadToMap@ManagementScreen@@QEAAXPEAVPlatoon@@@Z,ManagementScreen::addSquadToMap(class Platoon *);,0x494210,BINDIFF_EXACT,0x494CA0,1848,2704
3574,ManagementScreen,?removeSquadFromMap@ManagementScreen@@QEAAXPEAVPlatoon@@@Z,ManagementScreen::removeSquadFromMap(class Platoon *);,0x48F200,BINDIFF_EXACT,0x48FC90,517,2704
3575,ManagementScreen,?addMessage@ManagementScreen@@QEAAXAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0W4MessageLogColor@@@Z,"ManagementScreen::addMessage(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &, const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &, enum MessageLogColor);",0x4997E0,BINDIFF_EXACT,0x49A270,806,2704
3576,ManagementScreen,?resetSquads@ManagementScreen@@QEAAXXZ,ManagementScreen::resetSquads();,0x48CCB0,BINDIFF_EXACT,0x48D740,129,2704
3577,ManagementScreen,?refreshMessages@ManagementScreen@@QEAAXXZ,ManagementScreen::refreshMessages();,0x4996A0,BINDIFF_EXACT,0x49A130,806,2704
3578,ManagementScreen,?refreshAI@ManagementScreen@@QEAAXXZ,ManagementScreen::refreshAI();,0x494250,INSIDE,0x493FE0,1848,624
3579,ManagementScreen,?setCraftingBench@ManagementScreen@@QEAAXAEBVhand@@@Z,ManagementScreen::setCraftingBench(const class hand &);,0x48B190,BINDIFF_GOOD,0x48BC20,12,2704
3580,ManagementScreen,?printResearch@ManagementScreen@@SAXPEAVDatapanelGUI@@PEAVGameData@@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@2H@Z,"ManagementScreen::printResearch(class DatapanelGUI *, class GameData *, const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &, const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &, int);",0x48E130,BINDIFF_EXACT,0x48EBC0,131,2704
3581,ManagementScreen,?showDebugMarker@ManagementScreen@@QEAAXAEBVVector3@Ogre@@@Z,ManagementScreen::showDebugMarker(const class Ogre::Vector3 &);,0x48BDD0,REFINED,0x48BC40,99,-400
3582,ManagementScreen,?_CONSTRUCTOR@ManagementScreen@@QEAAPEAV1@XZ,,0x49EB20,INSIDE,0x49D850,6439,4816
3583,ManagementScreen,?updateResearchListRate@ManagementScreen@@QEAAXXZ,ManagementScreen::updateResearchListRate();,0x48B180,UNRESOLVED,0x0,0,0
3584,ManagementScreen,?refreshResearchListDescription@ManagementScreen@@QEAAXXZ,ManagementScreen::refreshResearchListDescription();,0x495370,BINDIFF_GOOD,0x495E00,4370,2704
3585,ManagementScreen,?researchTypeSelect@ManagementScreen@@QEAAXPEAVListBox@MyGUI@@_K@Z,"ManagementScreen::researchTypeSelect(class MyGUI::ListBox *, unsigned __int64);",0x49AB50,BINDIFF_EXACT,0x49B5E0,462,2704
3586,ManagementScreen,?addButtonPress@ManagementScreen@@QEAAXPEAVWidget@MyGUI@@HHUMouseButton@3@@Z,"ManagementScreen::addButtonPress(class MyGUI::Widget *, int, int, struct MyGUI::MouseButton);",0x496C30,INSIDE,0x495E00,6328,3632
3587,ManagementScreen,?removeButtonPress@ManagementScreen@@QEAAXPEAVWidget@MyGUI@@HHUMouseButton@3@@Z,"ManagementScreen::removeButtonPress(class MyGUI::Widget *, int, int, struct MyGUI::MouseButton);",0x499EA0,UNRESOLVED,0x0,0,0
3588,ManagementScreen,?mouseOverCallback@ManagementScreen@@QEAAXPEAVWidget@MyGUI@@HH@Z,"ManagementScreen::mouseOverCallback(class MyGUI::Widget *, int, int);",0x48CDB0,UNRESOLVED,0x0,0,0
3589,ManagementScreen,?researchQueueTooltip@ManagementScreen@@QEAAXPEAVBaseLayout@wraps@@AEBUToolTipInfo@MyGUI@@UTechItemViewData@1@@Z,"ManagementScreen::researchQueueTooltip(class wraps::BaseLayout *, const struct MyGUI::ToolTipInfo &, struct ManagementScreen::TechItemViewData);",0x48C980,BINDIFF_GOOD,0x48D410,99,2704
3590,ManagementScreen,?researchRemoved@ManagementScreen@@QEAAXHAEBUTechItemViewData@1@@Z,"ManagementScreen::researchRemoved(int, const struct ManagementScreen::TechItemViewData &);",0x499FC0,BINDIFF_EXACT,0x49AA50,1850,2704
3591,ManagementScreen,?researchValidateOrder@ManagementScreen@@QEAAXHHAEA_N@Z,"ManagementScreen::researchValidateOrder(int, int, bool &);",0x49E890,INSIDE,0x49D850,6439,4160
3592,ManagementScreen_TechItemViewData,?getName@TechItemViewData@ManagementScreen@@QEBAAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,ManagementScreen::TechItemViewData::getName();,0x4A6A50,UNRESOLVED,0x0,0,0
3593,ManagementScreen_TechItemViewData,?getValue@TechItemViewData@ManagementScreen@@QEBA?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,ManagementScreen::TechItemViewData::getValue();,0x48C4A0,BINDIFF_EXACT,0x48CF30,347,2704
3594,ManagementScreen_TechItemViewData,?getProgress@TechItemViewData@ManagementScreen@@QEBAMXZ,ManagementScreen::TechItemViewData::getProgress();,0x48B140,BINDIFF_EXACT,0x48BBD0,0,2704
3595,ManagementScreen_TechItemViewData,?setItem@TechItemViewData@ManagementScreen@@QEAAXAEAVResearchItem@@@Z,ManagementScreen::TechItemViewData::setItem(class ResearchItem &);,0x4A6A60,ORDERED,0x4A75A0,113,2880
3596,ManagementScreen_TechItemViewData,?_CONSTRUCTOR@TechItemViewData@ManagementScreen@@QEAAPEAV12@AEBU12@@Z,,0x4B73D0,BINDIFF_EXACT,0x4B7E60,64,2704
3597,ManagementScreen_TechItemViewData,?_CONSTRUCTOR@TechItemViewData@ManagementScreen@@QEAAPEAV12@XZ,,0x4B9D20,INSIDE,0x4B9D00,265,32
3598,ManagementScreen_TechItemViewData,?_DESTRUCTOR@TechItemViewData@ManagementScreen@@QEAAXXZ,,0x4B66F0,EXACT,0x4B66F0,168,0
3599,MapScreen,?_CONSTRUCTOR@MapScreen@@QEAAPEAV1@PEAVManagementScreen@@@Z,,0x48F780,BINDIFF_GOOD,0x490210,1374,2704
3600,MapScreen,?_DESTRUCTOR@MapScreen@@QEAAXXZ,,0x48E3B0,BINDIFF_EXACT,0x48EE40,1948,2704
3601,MapScreen,?clear@MapScreen@@QEAAXXZ,MapScreen::clear();,0x48D060,BINDIFF_EXACT,0x48DAF0,397,2704
3602,MapScreen,?getVisible@MapScreen@@QEBA_NXZ,MapScreen::getVisible();,0x48B3D0,PROLOGUE,0x48B1E0,3356,-496
3603,MapScreen,?centerCamera@MapScreen@@QEAAXXZ,MapScreen::centerCamera();,0x48C170,BINDIFF_EXACT,0x48CC00,81,2704
3604,MapScreen,?clearTempMarkers@MapScreen@@QEAAXXZ,MapScreen::clearTempMarkers();,0x48B470,PROLOGUE,0x48B280,3356,-496
3605,MapScreen,?refresh@MapScreen@@QEAAXXZ,MapScreen::refresh();,0x49A4D0,PROLOGUE,0x49A2E0,540,-496
3606,MapScreen,?update@MapScreen@@QEAAXXZ,MapScreen::update();,0x49A200,BINDIFF_EXACT,0x49AC90,307,2704
3607,MapScreen,?addSquad@MapScreen@@QEAAXPEAVPlatoon@@@Z,MapScreen::addSquad(class Platoon *);,0x493000,BINDIFF_EXACT,0x493A90,946,2704
3608,MapScreen,?removeSquad@MapScreen@@QEAAXPEAVPlatoon@@@Z,MapScreen::removeSquad(class Platoon *);,0x48E650,PROLOGUE,0x48E460,1948,-496
3609,MapScreen,?hide@MapScreen@@QEAAXXZ,MapScreen::hide();,0x48E680,PROLOGUE,0x48E490,1948,-496
3610,MapScreen,?setMovementMarker@MapScreen@@QEAAXAEBVVector3@Ogre@@M@Z,"MapScreen::setMovementMarker(const class Ogre::Vector3 &, float);",0x48B490,PROLOGUE,0x48B2A0,3356,-496
3611,MapScreen,?showRoads@MapScreen@@QEAAX_N@Z,MapScreen::showRoads(bool);,0x492F60,PROLOGUE,0x492D70,707,-496
3612,MapScreen,?updatePlayerTownMapMarker@MapScreen@@QEAAXAEBVhand@@@Z,MapScreen::updatePlayerTownMapMarker(const class hand &);,0x4C3C40,PROLOGUE,0x4C3A50,857,-496
3613,MapScreen,?updateZoom@MapScreen@@QEAAXXZ,MapScreen::updateZoom();,0x4907E0,PROLOGUE,0x4905F0,4171,-496
3614,MapScreen,?updateCameraMarker@MapScreen@@QEAAXXZ,MapScreen::updateCameraMarker();,0x48C280,BINDIFF_EXACT,0x48CD10,467,2704
3615,MapScreen,?refreshTowns@MapScreen@@QEAAXXZ,MapScreen::refreshTowns();,0x490C70,PROLOGUE,0x490A80,4171,-496
3616,MapScreen,?refreshSquads@MapScreen@@QEAAXXZ,MapScreen::refreshSquads();,0x4983B0,PROLOGUE,0x4981C0,5377,-496
3617,MapScreen,?updateCharacterMarker@MapScreen@@QEAAXPEAVRootObjectBase@@@Z,MapScreen::updateCharacterMarker(class RootObjectBase *);,0x493040,PROLOGUE,0x492E50,946,-496
3618,MapScreen,?getMouseWorldPosition@MapScreen@@QEAA_NAEAVVector3@Ogre@@@Z,MapScreen::getMouseWorldPosition(class Ogre::Vector3 &);,0x48C4E0,PROLOGUE,0x48C2F0,467,-496
3619,MapScreen,?worldToMapCoords@MapScreen@@QEAA?AU?$TPoint@H@types@MyGUI@@AEBVVector3@Ogre@@@Z,MapScreen::worldToMapCoords(const class Ogre::Vector3 &);,0x48B950,BINDIFF_EXACT,0x48C3E0,296,2704
3620,MapScreen,?mapCoordsToWorld@MapScreen@@QEAA?AVVector3@Ogre@@AEBU?$TPoint@H@types@MyGUI@@@Z,MapScreen::mapCoordsToWorld(const struct MyGUI::types::TPoint<int> &);,0x48C3A0,BINDIFF_EXACT,0x48CE30,467,2704
3621,MapScreen,?mapMouseWheel@MapScreen@@QEAAXPEAVWidget@MyGUI@@H@Z,"MapScreen::mapMouseWheel(class MyGUI::Widget *, int);",0x48B9E0,BINDIFF_EXACT,0x48C470,33,2704
3622,MapScreen,?mapMousePressed@MapScreen@@QEAAXPEAVWidget@MyGUI@@HHUMouseButton@3@@Z,"MapScreen::mapMousePressed(class MyGUI::Widget *, int, int, struct MyGUI::MouseButton);",0x48B3F0,PROLOGUE,0x48B200,3356,-496
3623,MapScreen,?mapMouseReleased@MapScreen@@QEAAXPEAVWidget@MyGUI@@HHUMouseButton@3@@Z,"MapScreen::mapMouseReleased(class MyGUI::Widget *, int, int, struct MyGUI::MouseButton);",0x48C680,BINDIFF_EXACT,0x48D110,304,2704
3624,MapScreen,?setupRoads@MapScreen@@QEAAXXZ,MapScreen::setupRoads();,0x492740,BINDIFF_EXACT,0x4931D0,1003,2704
3625,MapScreen,?updateRoads@MapScreen@@QEAAXXZ,MapScreen::updateRoads();,0x48E440,PROLOGUE,0x48E250,1948,-496
3626,MapScreen,?centerButton@MapScreen@@QEAAXPEAVWidget@MyGUI@@@Z,MapScreen::centerButton(class MyGUI::Widget *);,0x48C490,PROLOGUE,0x48C2A0,467,-496
3627,MapScreen,?zoomInButton@MapScreen@@QEAAXPEAVWidget@MyGUI@@@Z,MapScreen::zoomInButton(class MyGUI::Widget *);,0x48BB50,BINDIFF_EXACT,0x48C5E0,11,2704
3628,MapScreen,?zoomOutButton@MapScreen@@QEAAXPEAVWidget@MyGUI@@@Z,MapScreen::zoomOutButton(class MyGUI::Widget *);,0x48BC90,BINDIFF_EXACT,0x48C720,47,2704
3629,MapScreen,?getMarkerColor@MapScreen@@SAAEBUColour@MyGUI@@PEAVRootObjectBase@@@Z,MapScreen::getMarkerColor(class RootObjectBase *);,0x48E890,PROLOGUE,0x48E6A0,1948,-496
3630,MapScreen_MapMarkerCharacter,?_CONSTRUCTOR@MapMarkerCharacter@MapScreen@@QEAAPEAV12@PEAVRootObjectBase@@PEAV2@@Z,,0x492380,BINDIFF_GOOD,0x492E10,1122,2704
3631,MapScreen_MapMarkerCharacter,?_DESTRUCTOR@MapMarkerCharacter@MapScreen@@QEAAXXZ,,0x48B350,BINDIFF_EXACT,0x48BDE0,3356,2704
3632,MapScreen_MapMarkerCharacter,?update@MapMarkerCharacter@MapScreen@@QEAAXAEBU?$TPoint@H@types@MyGUI@@@Z,MapScreen::MapMarkerCharacter::update(const struct MyGUI::types::TPoint<int> &);,0x48F6C0,BINDIFF_EXACT,0x490150,174,2704
3633,MapScreen_MapMarkerCharacter,?setVisible@MapMarkerCharacter@MapScreen@@QEAAX_N@Z,MapScreen::MapMarkerCharacter::setVisible(bool);,0x48B390,RESOLVED,0x48A6A0,108,-3312
3634,MapScreen_MapMarkerCharacter,?getVisible@MapMarkerCharacter@MapScreen@@QEBA_NXZ,MapScreen::MapMarkerCharacter::getVisible();,0x48B3B0,RESOLVED,0x48A6A0,108,-3344
3635,MapScreen_MapMarkerTown,?_CONSTRUCTOR@MapMarkerTown@MapScreen@@QEAAPEAV12@PEAVTownBase@@PEAV2@@Z,,0x48D7A0,BINDIFF_EXACT,0x48E230,181,2704
3636,MapScreen_MapMarkerTown,?_DESTRUCTOR@MapMarkerTown@MapScreen@@QEAAXXZ,,0x48B2D0,BINDIFF_EXACT,0x48BD60,108,2704
3637,MapScreen_MapMarkerTown,?update@MapMarkerTown@MapScreen@@QEAAXAEBU?$TPoint@H@types@MyGUI@@W4MapZoomLevel@@@Z,"MapScreen::MapMarkerTown::update(const struct MyGUI::types::TPoint<int> &, enum MapZoomLevel);",0x48F280,BINDIFF_EXACT,0x48FD10,274,2704
3638,MapScreen_MapMarkerTown,?setVisible@MapMarkerTown@MapScreen@@QEAAX_N@Z,MapScreen::MapMarkerTown::setVisible(bool);,0x48B310,RESOLVED,0x48A6A0,108,-3184
3639,MapScreen_MapMarkerTown,?getVisible@MapMarkerTown@MapScreen@@QEBA_NXZ,MapScreen::MapMarkerTown::getVisible();,0x48B330,RESOLVED,0x48A6A0,108,-3216
3640,MapScreen_MapRoad,?_CONSTRUCTOR@MapRoad@MapScreen@@QEAAPEAV12@XZ,,0x4C3CD0,INSIDE,0x4C39E0,857,752
3641,MedianFilter,?_CONSTRUCTOR@MedianFilter@@QEAAPEAV1@XZ,,0x528060,BINDIFF_EXACT,0x528AF0,530,2704
3642,MedianFilter,?setup@MedianFilter@@QEAAXHH_N@Z,"MedianFilter::setup(int, int, bool);",0x51BD10,RESOLVED,0x51B980,265,-912
3643,MedianFilter,?reset@MedianFilter@@QEAAXXZ,MedianFilter::reset();,0x5280A0,INSIDE,0x528070,530,48
3644,MedianFilter,?applySilent@MedianFilter@@QEAAXM@Z,MedianFilter::applySilent(float);,0x5280B0,BINDIFF_EXACT,0x528B40,530,2704
3645,MedianFilter,?apply@MedianFilter@@QEAAXAEAM@Z,MedianFilter::apply(float &);,0x529E30,BINDIFF_EXACT,0x52A8C0,134,2704
3646,MedianFilter,?_DESTRUCTOR@MedianFilter@@QEAAXXZ,,0x528120,BINDIFF_EXACT,0x5C2830,530,632592
3647,MedianFilter2DVector,?_CONSTRUCTOR@MedianFilter2DVector@@QEAAPEAV1@XZ,,0x6641B0,BINDIFF_EXACT,0x664C40,0,2704
3648,MedianFilter2DVector,?setup@MedianFilter2DVector@@QEAAXHH_N@Z,"MedianFilter2DVector::setup(int, int, bool);",0x6638E0,ORDERED,0x6645B0,86,3280
3649,MedianFilter2DVector,?reset@MedianFilter2DVector@@QEAAXXZ,MedianFilter2DVector::reset();,0x664160,BINDIFF_EXACT,0x664BF0,0,2704
3650,MedianFilter2DVector,?_DESTRUCTOR@MedianFilter2DVector@@QEAAXXZ,,0x664190,BINDIFF_EXACT,0x664C20,0,2704
3651,MedicalSystem,?precalculateFirstAidNeedScore@MedicalSystem@@QEAAXXZ,MedicalSystem::precalculateFirstAidNeedScore();,0x6443D0,BINDIFF_EXACT,0x644E60,289,2704
3652,MedicalSystem,?_CONSTRUCTOR@MedicalSystem@@QEAAPEAV1@XZ,,0x63FF60,BINDIFF_EXACT,0x6409F0,106,2704
3653,MedicalSystem,?_DESTRUCTOR@MedicalSystem@@QEAAXXZ,,0x645F20,VTABLE,0x4BEA2,5,-6267006
